,analysis,Attribute_name,prediction_set,class_probabilities,labels,max_prob,label
906,Y_SM_95007421_R,SIZE HOMOGENEITY HMW SPECIES  1DECPT,['se-uplc monomer'],[0.997885525226593],[3],0.997885525226593,3
907,P_M20656,LMW,['se-uplc monomer'],[0.9975094795227051],[3],0.9975094795227051,3
908,C_5296A,ENDOTOXIN 5,"['potency by cell-based bioassay', 'spr binding activity', 'protein concentration (a280)', 'potency by binding elisa', 'rp-hplc purity', 'aex main peak', 'polysorbate 80', 'se-uplc monomer']","[0.4993971586227417, 0.15746234357357025, 0.14813999831676483, 0.09412536770105362, 0.01813395321369171, 0.014215565286576748, 0.014044560492038727, 0.010175623930990696]","[5, 7, 9, 6, 1, 2, 10, 3]",0.4993971586227417,5
909,A_TOR_ORENCIA_SC,TOR TT4 HIGH COVANCE,"['se-uplc monomer', 'aex main peak', 'rp-hplc purity', 'particulate-matter >= 25-um', 'spr binding activity']","[0.4786880612373352, 0.31095024943351746, 0.11885672062635422, 0.026483546942472458, 0.017567988485097885]","[3, 2, 1, 4, 7]",0.4786880612373352,3
910,A_TOR_ORENCIA_SC,TOR TT4 LOW ANAGNI,"['aex main peak', 'rp-hplc purity', 'se-uplc monomer', 'particulate-matter >= 25-um', 'spr binding activity', 'polysorbate 80']","[0.4198695719242096, 0.3115474283695221, 0.1531229317188263, 0.0455249547958374, 0.01959257200360298, 0.016945604234933853]","[2, 1, 3, 4, 7, 10]",0.4198695719242096,2
911,A_TOR,TOR HIGH RES ANAGNI,"['aex main peak', 'rp-hplc purity', 'particulate-matter >= 25-um', 'se-uplc monomer']","[0.7820838093757629, 0.0960419550538063, 0.04737833887338638, 0.036586955189704895]","[2, 1, 4, 3]",0.7820838093757629,2
912,C_95007363,AVERAGE PERCENT LABEL CLAIM,"['se-uplc monomer', 'rp-hplc purity', 'aex main peak', 'particulate-matter >= 25-um', 'sds-page (reduced) purity', 'spr binding activity', 'potency by cell-based bioassay', 'ph', 'protein concentration (a280)', 'polysorbate 80']","[0.2875763475894928, 0.2750720977783203, 0.15054680407047272, 0.05877748131752014, 0.04112282767891884, 0.037420883774757385, 0.03529031202197075, 0.03508689999580383, 0.02873561903834343, 0.016976285725831985]","[3, 1, 2, 4, 0, 7, 5, 8, 9, 10]",0.2875763475894928,3
913,A_TOR_OPDIVO,TOR CON PACK 8-30 MIN,"['aex main peak', 'rp-hplc purity', 'particulate-matter >= 25-um', 'se-uplc monomer', 'polysorbate 80', 'protein concentration (a280)']","[0.4932003617286682, 0.17363983392715454, 0.1271672397851944, 0.09480070322751999, 0.050711534917354584, 0.012741451151669025]","[2, 1, 4, 3, 10, 9]",0.4932003617286682,2
914,A_250593,PEAK M3,"['aex main peak', 'rp-hplc purity', 'particulate-matter >= 25-um']","[0.9109311103820801, 0.03520306944847107, 0.016656892374157906]","[2, 1, 4]",0.9109311103820801,2
915,A_TOR_OPDIVO,TOR CON COC MANATI 8-30 TOT,"['rp-hplc purity', 'aex main peak', 'particulate-matter >= 25-um', 'se-uplc monomer', 'polysorbate 80', 'spr binding activity', 'protein concentration (a280)', 'potency by cell-based bioassay', 'ph']","[0.47579044103622437, 0.1311626434326172, 0.10074491053819656, 0.08758015930652618, 0.0835551992058754, 0.032730650156736374, 0.01782124489545822, 0.013484052382409573, 0.01078921090811491]","[1, 2, 4, 3, 10, 7, 9, 5, 8]",0.47579044103622437,1
916,A_250600,POLYSORBATE 80,['polysorbate 80'],[0.9526724815368652],[10],0.9526724815368652,10
917,A_95010544_NIVO,VOLUME 100MG/10ML,"['particulate-matter >= 25-um', 'se-uplc monomer', 'aex main peak', 'protein concentration (a280)', 'polysorbate 80', 'rp-hplc purity']","[0.5431891083717346, 0.286599338054657, 0.06186644360423088, 0.02872508391737938, 0.024023469537496567, 0.015411925502121449]","[4, 3, 2, 9, 10, 1]",0.5431891083717346,4
918,A_TOR_OPDIVO,TOR PROD FINITO 8-25,"['rp-hplc purity', 'polysorbate 80', 'se-uplc monomer', 'protein concentration (a280)', 'particulate-matter >= 25-um', 'aex main peak', 'spr binding activity', 'potency by cell-based bioassay', 'potency by binding elisa']","[0.25097230076789856, 0.19797851145267487, 0.13850557804107666, 0.11885698139667511, 0.08237079530954361, 0.07547163218259811, 0.061718057841062546, 0.02267192304134369, 0.006981242448091507]","[1, 10, 3, 9, 4, 2, 7, 5, 6]",0.25097230076789856,1
919,A_TOR_OPDIVO,TOR CON PACK 8-25 MIN,"['aex main peak', 'rp-hplc purity', 'particulate-matter >= 25-um', 'se-uplc monomer', 'polysorbate 80', 'spr binding activity', 'protein concentration (a280)']","[0.4594270586967468, 0.1695975661277771, 0.1624755710363388, 0.09140527993440628, 0.052671562880277634, 0.01356868539005518, 0.013152766972780228]","[2, 1, 4, 3, 10, 7, 9]",0.4594270586967468,2
920,Y_GM_95009656_R,OSMOLALITY (MOSMO/KG),"['particulate-matter >= 25-um', 'aex main peak', 'se-uplc monomer', 'protein concentration (a280)', 'polysorbate 80', 'spr binding activity']","[0.6932690739631653, 0.13409698009490967, 0.05049224942922592, 0.03115757741034031, 0.02968456782400608, 0.01329552847892046]","[4, 2, 3, 9, 10, 7]",0.6932690739631653,4
921,A_250626,SUM OF UNDEFINED PEAK,['aex main peak'],[0.9896855354309082],[2],0.9896855354309082,2
922,C_95007421,LOW MOLECULAR WEIGHT SPECIES READING 2,['se-uplc monomer'],[0.9893875122070312],[3],0.9893875122070312,3
923,C_95009656,OSMOLALITY READING 2,"['protein concentration (a280)', 'aex main peak', 'particulate-matter >= 25-um', 'potency by cell-based bioassay', 'polysorbate 80', 'spr binding activity', 'se-uplc monomer', 'potency by binding elisa']","[0.5168410539627075, 0.1265077441930771, 0.09268937259912491, 0.0829148069024086, 0.05728336423635483, 0.03795239329338074, 0.030974365770816803, 0.01700618676841259]","[9, 2, 4, 5, 10, 7, 3, 6]",0.5168410539627075,9
924,A_250557,ENDOTOXIN,"['potency by cell-based bioassay', 'potency by binding elisa', 'protein concentration (a280)', 'spr binding activity', 'se-uplc monomer', 'polysorbate 80', 'rp-hplc purity', 'aex main peak']","[0.5395355224609375, 0.11889275908470154, 0.11276240646839142, 0.1006825864315033, 0.02468234859406948, 0.022229637950658798, 0.019132856279611588, 0.01482057012617588]","[5, 6, 9, 7, 3, 10, 1, 2]",0.5395355224609375,5
925,A_TOR_ORENCIA_SC,TOR CONSUMATO COC FOR LOW,"['rp-hplc purity', 'se-uplc monomer', 'aex main peak', 'particulate-matter >= 25-um', 'spr binding activity', 'polysorbate 80']","[0.5037600994110107, 0.32130733132362366, 0.07818326354026794, 0.033752065151929855, 0.012451492249965668, 0.012339657172560692]","[1, 3, 2, 4, 7, 10]",0.5037600994110107,1
926,C_95007433,TOTAL  PARTICLES PER CONTAINER 25 MICRON,['particulate-matter >= 25-um'],[0.9891730546951294],[4],0.9891730546951294,4
927,A_95007421,SIZE HOMOGENEITY HPLC L MW SP 1D NONEU,['se-uplc monomer'],[0.995882511138916],[3],0.995882511138916,3
928,A_250192_RED,PURITY (MAJOR BAND),['sds-page (reduced) purity'],[0.9972869157791138],[0],0.9972869157791138,0
929,A_250191,HIGH MOLECULAR WEIGHT SPECIES 1 DECPT,['se-uplc monomer'],[0.9923272728919983],[3],0.9923272728919983,3
930,A_250195,PARTICULATE MATTER >= 10 MICROMETERS,['particulate-matter >= 25-um'],[0.9900137186050415],[4],0.9900137186050415,4
931,A_250593,GROUP 1,"['se-uplc monomer', 'aex main peak', 'polysorbate 80', 'protein concentration (a280)', 'rp-hplc purity', 'particulate-matter >= 25-um', 'spr binding activity', 'ph']","[0.5330223441123962, 0.13245029747486115, 0.1017548218369484, 0.05116444081068039, 0.04681333899497986, 0.03367992118000984, 0.029151376336812973, 0.02320815809071064]","[3, 2, 10, 9, 1, 4, 7, 8]",0.5330223441123962,3
932,A_95010544_NIVO,VOLUME 40MG/4ML,"['particulate-matter >= 25-um', 'se-uplc monomer', 'aex main peak', 'protein concentration (a280)', 'polysorbate 80', 'rp-hplc purity']","[0.47410842776298523, 0.3486335277557373, 0.051381923258304596, 0.034116365015506744, 0.02950761280953884, 0.018688956275582314]","[4, 3, 2, 9, 10, 1]",0.47410842776298523,4
933,A_TOR_EMPLICITI,TOR DEV FIN 8-25 TOT,"['se-uplc monomer', 'rp-hplc purity', 'particulate-matter >= 25-um', 'aex main peak', 'protein concentration (a280)', 'spr binding activity', 'polysorbate 80']","[0.4776808023452759, 0.24358363449573517, 0.08522949367761612, 0.05689401552081108, 0.03800656646490097, 0.03074956126511097, 0.026886604726314545]","[3, 1, 4, 2, 9, 7, 10]",0.4776808023452759,3
934,C_250256_3,EU_MG_2DP,"['rp-hplc purity', 'ph', 'se-uplc monomer', 'protein concentration (a280)', 'particulate-matter >= 25-um', 'spr binding activity', 'sds-page (reduced) purity']","[0.691129207611084, 0.07781356573104858, 0.05624933913350105, 0.05075298994779587, 0.03551429882645607, 0.01956525631248951, 0.019358152523636818]","[1, 8, 3, 9, 4, 7, 0]",0.691129207611084,1
935,A_250593,PEAK M4,['aex main peak'],[0.9732223153114319],[2],0.9732223153114319,2
936,A_250191,MONOMER 1DECPT,"['se-uplc monomer', 'protein concentration (a280)']","[0.9314317107200623, 0.020895037800073624]","[3, 9]",0.9314317107200623,3
937,A_TOR_OPDIVO,TOR CON PACK 8-30 TOT,"['rp-hplc purity', 'aex main peak', 'particulate-matter >= 25-um', 'se-uplc monomer', 'polysorbate 80', 'protein concentration (a280)', 'spr binding activity']","[0.45147964358329773, 0.15968118607997894, 0.11637882143259048, 0.10209620743989944, 0.07206892222166061, 0.025477029383182526, 0.0242589320987463]","[1, 2, 4, 3, 10, 9, 7]",0.45147964358329773,1
938,A_TOR,TOR HIGH RES DA COC,"['rp-hplc purity', 'aex main peak', 'se-uplc monomer', 'particulate-matter >= 25-um', 'polysorbate 80']","[0.4239814281463623, 0.3677581548690796, 0.07501406222581863, 0.07040545344352722, 0.012997381389141083]","[1, 2, 3, 4, 10]",0.4239814281463623,1
939,A_249837,BACTERIAL ENDOTOXINS 2DECPT,"['potency by cell-based bioassay', 'protein concentration (a280)', 'potency by binding elisa', 'spr binding activity', 'se-uplc monomer', 'particulate-matter >= 25-um', 'polysorbate 80', 'sds-page (reduced) purity']","[0.42872026562690735, 0.24412241578102112, 0.10398083180189133, 0.06784923374652863, 0.05060432478785515, 0.024777190759778023, 0.02040678635239601, 0.012722834944725037]","[5, 9, 6, 7, 3, 4, 10, 0]",0.42872026562690735,5
940,A_250193,PROTEIN CONTENT - UV (A280 NM) 1 DECPT,['protein concentration (a280)'],[0.9916080236434937],[9],0.9916080236434937,9
941,A_250362,ASPARAGINE DEAMIDATION 1DECPT,"['potency by cell-based bioassay', 'spr binding activity', 'sds-page (reduced) purity', 'protein concentration (a280)', 'potency by binding elisa', 'rp-hplc purity', 'se-uplc monomer']","[0.4483596980571747, 0.20214322209358215, 0.11099646240472794, 0.09210240095853806, 0.06609582901000977, 0.01917722262442112, 0.01225308608263731]","[5, 7, 0, 9, 6, 1, 3]",0.4483596980571747,5
942,A_TOR_OPDIVO,TOR CON PACK 30-40 HR,"['rp-hplc purity', 'aex main peak', 'particulate-matter >= 25-um', 'se-uplc monomer', 'polysorbate 80', 'spr binding activity']","[0.49208277463912964, 0.2615891098976135, 0.0904853567481041, 0.05153585597872734, 0.04734044894576073, 0.011497361585497856]","[1, 2, 4, 3, 10, 7]",0.49208277463912964,1
943,A_TOR_OPDIVO,TOR CON PACK 8-25 HR,"['rp-hplc purity', 'aex main peak', 'se-uplc monomer', 'particulate-matter >= 25-um', 'polysorbate 80', 'spr binding activity']","[0.4242849051952362, 0.3061673045158386, 0.08360738307237625, 0.07990892231464386, 0.04679631069302559, 0.013113574124872684]","[1, 2, 3, 4, 10, 7]",0.4242849051952362,1
944,A_250593,PEAK M1,['aex main peak'],[0.9631102085113525],[2],0.9631102085113525,2
945,A_250207,HUMAN CELL IL-2 INHIBITION ASSAY,['potency by cell-based bioassay'],[0.9766052961349487],[5],0.9766052961349487,5
946,A_250727,DELIVERED VOLUME,"['se-uplc monomer', 'aex main peak', 'particulate-matter >= 25-um', 'rp-hplc purity', 'protein concentration (a280)', 'potency by cell-based bioassay', 'polysorbate 80', 'spr binding activity', 'sds-page (reduced) purity', 'ph']","[0.3210296630859375, 0.22729900479316711, 0.12027591466903687, 0.10329730808734894, 0.08804701268672943, 0.033021457493305206, 0.02228691801428795, 0.01849847286939621, 0.011899747885763645, 0.010388853959739208]","[3, 2, 4, 1, 9, 5, 10, 7, 0, 8]",0.3210296630859375,3
947,C_250343,GLYCATION,"['protein concentration (a280)', 'ph', 'potency by cell-based bioassay', 'spr binding activity', 'sds-page (reduced) purity', 'particulate-matter >= 25-um', 'aex main peak', 'polysorbate 80', 'rp-hplc purity']","[0.3028312921524048, 0.18577679991722107, 0.1687346249818802, 0.10097998380661011, 0.0559481680393219, 0.051075529307127, 0.041567616164684296, 0.03884721174836159, 0.01650550402700901]","[9, 8, 5, 7, 0, 4, 2, 10, 1]",0.3028312921524048,9
948,A_95007433,PARTICULATE MATTER 10 MICRONS,['particulate-matter >= 25-um'],[0.989763617515564],[4],0.989763617515564,4
949,A_250692,CELL BASED BIOASSAY,['potency by cell-based bioassay'],[0.9771189093589783],[5],0.9771189093589783,5
950,A_250599,PROTEIN CONCENTRATION,['protein concentration (a280)'],[0.99290931224823],[9],0.99290931224823,9
951,A_250627,ICIEF MAIN PEAK,['aex main peak'],[0.9995275735855103],[2],0.9995275735855103,2
952,A_TORORENCIA,TOR CONSUMATO DA COC,"['rp-hplc purity', 'aex main peak', 'se-uplc monomer', 'polysorbate 80', 'particulate-matter >= 25-um', 'ph', 'spr binding activity', 'potency by cell-based bioassay']","[0.4338667392730713, 0.31957554817199707, 0.10386216640472412, 0.03116975724697113, 0.02934299223124981, 0.01561715453863144, 0.014972709119319916, 0.013020728714764118]","[1, 2, 3, 10, 4, 8, 7, 5]",0.4338667392730713,1
953,A_250186_CU1,VIAL6,"['particulate-matter >= 25-um', 'se-uplc monomer', 'rp-hplc purity', 'protein concentration (a280)', 'spr binding activity', 'polysorbate 80', 'aex main peak', 'potency by cell-based bioassay']","[0.5315795540809631, 0.08612632006406784, 0.08354265987873077, 0.06847387552261353, 0.06291770190000534, 0.054782453924417496, 0.04524312913417816, 0.01857995055615902]","[4, 3, 1, 9, 7, 10, 2, 5]",0.5315795540809631,4
954,C_250598,LMW,['se-uplc monomer'],[0.9979627132415771],[3],0.9979627132415771,3
955,C_250629,RELATIVE POTENCY,"['potency by cell-based bioassay', 'spr binding activity', 'potency by binding elisa', 'sds-page (reduced) purity', 'rp-hplc purity', 'protein concentration (a280)']","[0.6022757291793823, 0.1677006036043167, 0.1026240661740303, 0.030976828187704086, 0.023893214762210846, 0.022712578997015953]","[5, 7, 6, 0, 1, 9]",0.6022757291793823,5
956,A_250188,MOISTURE CONTENT 1DECPT,"['sds-page (reduced) purity', 'ph', 'protein concentration (a280)', 'particulate-matter >= 25-um', 'se-uplc monomer', 'potency by cell-based bioassay']","[0.42151162028312683, 0.24009570479393005, 0.190454363822937, 0.06188834831118584, 0.029491543769836426, 0.011349416337907314]","[0, 8, 9, 4, 3, 5]",0.42151162028312683,0
957,A_TOR_EMPLICITI,TOR DEV HALB 8-25 HR,"['rp-hplc purity', 'se-uplc monomer', 'aex main peak', 'particulate-matter >= 25-um', 'spr binding activity']","[0.6503251791000366, 0.12522856891155243, 0.11679866164922714, 0.04070214927196503, 0.01702975481748581]","[1, 3, 2, 4, 7]",0.6503251791000366,1
958,A_250598,HMW,['se-uplc monomer'],[0.9971856474876404],[3],0.9971856474876404,3
959,C_95007365,WATER KF,"['se-uplc monomer', 'ph', 'protein concentration (a280)', 'rp-hplc purity', 'particulate-matter >= 25-um', 'sds-page (reduced) purity']","[0.43088096380233765, 0.35199615359306335, 0.07876136153936386, 0.047265149652957916, 0.030288150534033775, 0.016374411061406136]","[3, 8, 9, 1, 4, 0]",0.43088096380233765,3
960,C_250593,GROUP 2A,"['se-uplc monomer', 'polysorbate 80', 'rp-hplc purity', 'aex main peak', 'protein concentration (a280)', 'spr binding activity', 'ph', 'particulate-matter >= 25-um', 'potency by cell-based bioassay']","[0.24592667818069458, 0.2171127051115036, 0.11344389617443085, 0.09389787912368774, 0.07910504192113876, 0.07794124633073807, 0.05233703553676605, 0.0470849983394146, 0.024335971102118492]","[3, 10, 1, 2, 9, 7, 8, 4, 5]",0.24592667818069458,3
961,A_TOR_OPDIVO,TOR CON DA TT4 TOT 8-40,"['rp-hplc purity', 'aex main peak', 'particulate-matter >= 25-um', 'polysorbate 80', 'spr binding activity', 'se-uplc monomer', 'protein concentration (a280)', 'potency by cell-based bioassay', 'ph']","[0.4361257255077362, 0.1829363852739334, 0.12129409611225128, 0.0809648260474205, 0.0515751913189888, 0.04286598786711693, 0.016474837437272072, 0.010767608880996704, 0.010637324303388596]","[1, 2, 4, 10, 7, 3, 9, 5, 8]",0.4361257255077362,1
962,A_250624,SEMI-QUANT.PART. 4 ML,"['particulate-matter >= 25-um', 'aex main peak', 'sds-page (reduced) purity', 'protein concentration (a280)', 'potency by cell-based bioassay', 'rp-hplc purity']","[0.8720703721046448, 0.021630924195051193, 0.018528267741203308, 0.018483327701687813, 0.015049777925014496, 0.014983408153057098]","[4, 2, 0, 9, 5, 1]",0.8720703721046448,4
963,C_95010544,VOL IN CONTAINER,"['particulate-matter >= 25-um', 'aex main peak', 'ph', 'se-uplc monomer', 'protein concentration (a280)', 'sds-page (reduced) purity', 'potency by cell-based bioassay', 'polysorbate 80']","[0.6326776742935181, 0.11300249397754669, 0.05869562551379204, 0.05515957996249199, 0.03474346175789833, 0.03119124099612236, 0.018945733085274696, 0.01565425470471382]","[4, 2, 8, 3, 9, 0, 5, 10]",0.6326776742935181,4
964,A_250519,B7 BINDING (SURFACE PLASMON RESONANCE),['spr binding activity'],[0.978549063205719],[7],0.978549063205719,7
965,C_5296A,ENDOTOXIN 1,"['potency by cell-based bioassay', 'spr binding activity', 'potency by binding elisa', 'protein concentration (a280)', 'rp-hplc purity', 'aex main peak', 'polysorbate 80', 'se-uplc monomer']","[0.4691748023033142, 0.16797973215579987, 0.1379932165145874, 0.12591950595378876, 0.01646670326590538, 0.016016414389014244, 0.013017049990594387, 0.01024078018963337]","[5, 7, 6, 9, 1, 2, 10, 3]",0.4691748023033142,5
966,C_250599,UNROUNDED UV CONCENTRATION,"['protein concentration (a280)', 'sds-page (reduced) purity', 'ph', 'potency by cell-based bioassay', 'particulate-matter >= 25-um']","[0.6850396990776062, 0.14430522918701172, 0.09306693822145462, 0.018409565091133118, 0.014428375288844109]","[9, 0, 8, 5, 4]",0.6850396990776062,9
967,C_M00000094,PURITY OF HC AND LC PEAKS,['sds-page (reduced) purity'],[0.9983488321304321],[0],0.9983488321304321,0
968,C_250628,RELATIVE BINDING,['spr binding activity'],[0.9734628796577454],[7],0.9734628796577454,7
969,C_249491_2,EU_MG_2DP,"['rp-hplc purity', 'ph', 'protein concentration (a280)', 'se-uplc monomer', 'particulate-matter >= 25-um', 'spr binding activity', 'sds-page (reduced) purity', 'potency by cell-based bioassay']","[0.6947346329689026, 0.06908953189849854, 0.055042166262865067, 0.049202319234609604, 0.0342007540166378, 0.026390980929136276, 0.020600738003849983, 0.017905842512845993]","[1, 8, 9, 3, 4, 7, 0, 5]",0.6947346329689026,1
970,C_250343,ASPARAGINE DEAMIDATION,"['potency by cell-based bioassay', 'sds-page (reduced) purity', 'protein concentration (a280)', 'spr binding activity', 'potency by binding elisa', 'se-uplc monomer', 'rp-hplc purity']","[0.5755890011787415, 0.13065604865550995, 0.09137462079524994, 0.06700937449932098, 0.06459295749664307, 0.01570180617272854, 0.012852941639721394]","[5, 0, 9, 7, 6, 3, 1]",0.5755890011787415,5
971,C_95007379,RECONSTITUTION TIME,"['se-uplc monomer', 'particulate-matter >= 25-um', 'aex main peak', 'polysorbate 80', 'protein concentration (a280)', 'potency by cell-based bioassay', 'rp-hplc purity', 'ph', 'spr binding activity']","[0.22627350687980652, 0.20170225203037262, 0.18372786045074463, 0.10281231999397278, 0.08208037912845612, 0.05148806795477867, 0.04358645901083946, 0.036664336919784546, 0.02481439709663391]","[3, 4, 2, 10, 9, 5, 1, 8, 7]",0.22627350687980652,3
